,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
9741,5308,82601,66,9,38,0,3,186
9742,6966,41837,88,29,93,0,9,142
9743,4860,41126,61,28,89,0,8,199
9744,5635,19591,74,8,79,0,4,95
9745,7294,83488,90,14,20,0,3,432
9746,6872,78834,64,0,72,0,2,585
9747,4250,61977,61,17,1,1,7,292
9748,5294,33903,70,9,19,0,3,20
9749,4306,26322,111,8,94,2,1,180
9750,11785,90016,102,28,34,4,2,20
9751,3921,62445,98,25,12,0,1,681
9752,18892,63411,92,34,39,1,2,441
9753,4465,61846,112,1,48,0,1,215
9754,5895,78352,74,33,3,0,7,152
9755,5973,41611,74,14,8,0,8,113
9756,2472,76441,62,22,61,0,1,294
9757,3728,96585,105,13,22,0,1,756
9758,6553,28354,61,4,68,0,2,365
9759,10865,69955,110,27,48,1,2,1066
9760,4574,62847,63,7,5,3,6,453
9761,17208,29734,63,12,86,0,2,649
9762,9031,89798,122,15,47,0,9,650
9763,2885,35654,72,17,19,0,1,515
9764,2739,50567,92,26,11,4,1,657
9765,2482,31093,64,1,22,0,1,274
9766,4594,34193,63,11,10,1,3,139
9767,2395,21986,63,1,9,0,1,333
9768,4506,14985,116,32,45,0,1,571
9769,3339,38821,87,14,64,0,1,488
9770,14137,31794,119,12,16,0,2,571
9771,10622,25634,67,12,53,0,2,144
9772,10881,73268,137,30,35,0,3,41
9773,23208,60233,116,29,63,0,2,481
9774,2744,94648,69,19,64,0,1,331
9775,5470,54507,138,20,11,0,1,702
9776,2713,31535,70,27,46,0,1,90
9777,5368,59601,67,28,2,0,6,321
9778,4584,85245,115,6,96,0,1,556
9779,15477,51675,196,11,86,0,5,940
9780,4836,98573,69,12,89,0,8,632
9781,8858,95282,80,6,28,0,2,81
9782,2895,72014,72,24,58,0,1,188
9783,4349,75648,108,28,10,0,1,112
9784,5843,77498,74,17,10,0,5,249
9785,3086,73938,76,34,48,0,1,53
9786,2315,41198,73,14,39,1,1,350
9787,5293,38521,134,15,71,0,1,557
9788,9747,40644,92,7,89,0,2,514
9789,2393,17314,70,15,10,0,1,425
9790,7860,21726,104,20,79,0,8,697
9791,7089,28121,90,16,0,0,4,432
9792,2453,29735,69,3,92,0,1,331
9793,5358,83771,133,26,18,0,1,482
9794,7028,18120,63,34,90,4,2,302
9795,7412,52497,63,22,46,0,2,302
9796,14914,45963,63,3,73,2,2,302
9797,16414,98615,112,11,9,0,2,682
9798,2742,64519,69,6,29,1,1,331
9799,5152,94363,68,7,31,0,7,326
9800,3771,81158,103,25,16,1,1,685
9801,2620,10237,72,31,97,0,1,253
9802,3146,28089,82,11,72,1,1,411
9803,10280,73661,128,34,47,0,3,404
9804,3323,12762,86,10,14,0,1,412
9805,6930,29318,198,29,96,5,1,1386
9806,2909,88944,72,24,36,0,1,113
9807,5528,93069,73,30,11,0,8,388
9808,2619,78618,66,7,56,0,1,225
9809,2888,65412,73,1,74,1,1,101
9810,9043,97745,113,10,64,0,5,695
9811,9452,91942,117,34,61,0,3,561
9812,4717,20357,131,0,80,0,1,628
9813,7573,87615,94,35,63,0,3,451
9814,2399,19112,62,30,32,0,1,259
9815,4526,82302,68,20,44,1,7,326
9816,5154,55645,129,23,33,0,1,619
9817,2795,85950,69,5,61,0,1,47
9818,7434,28377,94,26,99,0,3,451
9819,3549,36168,90,16,14,0,1,432
9820,15265,58361,95,17,16,0,2,43
9821,3230,62873,81,0,41,0,1,207
9822,2294,55058,62,11,56,0,1,313
9823,10103,46667,129,27,84,1,3,59
9824,3848,42589,98,8,73,0,1,470
9825,8783,16994,112,25,12,0,8,806
9826,11533,85339,95,6,43,0,2,392
9827,7433,55561,63,2,79,0,2,227
9828,9033,30004,112,12,42,0,5,806
9829,5495,25564,71,29,58,0,6,228
9830,6810,56762,65,7,47,0,2,733
9831,4178,62113,104,1,0,0,1,5
9832,3839,82310,112,3,51,2,1,537
9833,10677,45732,134,22,56,0,9,611
9834,5923,36685,74,15,25,0,5,355
9835,2644,90443,66,11,15,0,1,235
9836,2376,94087,91,2,8,5,1,436
9837,2432,55548,69,2,50,0,1,764
9838,5973,96163,73,23,90,0,3,350
9839,5318,25134,67,3,0,0,6,321
9840,15725,67155,149,16,70,0,2,1072
9841,5384,83689,70,21,10,2,8,307
9842,2409,63284,67,7,72,0,1,482
9843,4984,70551,70,25,48,0,9,336
9844,25755,50584,81,3,60,2,2,388
9845,5098,98246,97,20,9,4,7,609
9846,5926,23091,96,28,90,5,5,460
9847,17041,22249,64,7,88,0,2,455
9848,2810,26790,71,4,41,0,1,340
9849,2448,40658,61,24,79,1,1,38
9850,5067,29095,127,2,80,0,1,664
9851,3455,68401,88,14,14,0,1,242
9852,15025,35158,76,14,27,0,2,165
9853,2710,31998,69,31,70,0,1,331
9854,6883,84869,85,5,65,0,4,408
9855,3063,37185,95,14,57,2,1,456
9856,7288,59414,91,23,21,0,3,340
9857,4155,53533,62,8,20,0,7,446
9858,27776,88220,230,28,63,0,2,151
9859,8685,87544,109,28,92,1,3,523
9860,3142,60108,78,0,63,0,1,507
9861,6162,84818,89,4,24,0,4,941
9862,3105,97234,78,13,39,0,1,317
9863,2921,63499,73,21,79,0,1,278
9864,36516,89771,114,5,83,0,2,432
9865,13197,96723,68,19,2,3,2,326
9866,2693,21905,74,22,3,0,1,355
9867,8382,19683,117,17,41,1,9,561
9868,2542,37072,64,1,1,0,1,307
9869,25360,21442,108,16,83,0,2,518
9870,7988,77330,99,0,21,0,3,99
9871,4422,21124,112,3,37,0,1,733
9872,8207,60641,110,16,17,0,5,686
9873,10656,72540,88,7,3,0,2,631
9874,23295,86481,65,9,69,0,2,189
9875,8296,17517,111,3,59,0,9,672
9876,19393,70503,164,11,11,1,2,41
9877,21423,22379,65,9,31,0,2,312
9878,4943,44762,62,14,11,0,6,114
9879,5245,46061,65,23,95,0,3,21
9880,18939,21911,67,10,34,2,2,705
9881,26199,20346,74,13,57,0,2,358
9882,28622,35442,239,10,20,0,2,1147
9883,15055,83283,193,11,46,1,3,273
9884,7247,63267,92,22,31,0,8,530
9885,8044,71391,67,29,39,0,2,284
9886,11315,11885,101,18,39,0,2,484
9887,3979,42633,101,4,29,0,1,285
9888,7366,30250,93,1,98,0,6,398
9889,14014,39018,117,11,94,0,2,561
9890,5552,35011,70,7,91,0,8,215
9891,2321,96935,66,0,10,0,1,508
9892,7779,90969,65,7,22,0,2,190
9893,13027,76456,83,27,34,1,2,42
9894,8634,25073,79,3,84,0,2,379
9895,2707,80985,67,0,52,0,1,124
9896,4048,18066,118,9,26,0,1,566
9897,40235,77143,125,5,49,3,2,176
9898,3771,18423,103,25,16,1,1,685
9899,4479,18505,66,15,51,4,3,316
9900,6613,44838,63,21,28,0,2,676
9901,2899,65247,72,14,55,0,1,381
9902,4814,27048,67,17,4,0,4,482
9903,2897,75041,74,30,42,0,1,56
9904,7507,60920,64,10,61,0,2,231
9905,13749,82753,114,3,42,0,2,264
9906,12741,73054,106,34,36,1,2,419
9907,2803,60707,70,2,24,0,1,327
9908,11599,67616,96,25,17,0,2,340
9909,9101,48029,116,9,79,0,7,556
9910,9955,99547,96,1,79,0,2,460
9911,2783,42297,71,29,62,0,1,200
9912,7614,35045,96,21,47,0,5,420
9913,7034,23158,63,31,46,3,2,302
9914,9901,81408,134,24,51,0,3,643
9915,3360,74918,85,13,74,0,1,314
9916,6005,13528,86,21,35,0,3,412
9917,16301,19614,85,21,32,0,2,574
9918,8271,62912,69,9,89,0,2,168
9919,3681,17842,98,23,7,0,1,354
9920,25805,22711,82,8,74,0,2,393
9921,8810,76266,110,24,88,1,3,155
9922,2224,67763,68,3,4,0,1,326
9923,10593,94042,132,13,67,0,9,633
9924,2754,25151,69,22,19,0,1,318
9925,41787,46587,119,34,74,2,2,571
9926,6185,28001,83,15,42,0,5,438
9927,5565,74720,70,15,99,0,3,200
9928,5189,82166,134,9,43,3,1,643
9929,7890,76222,112,15,29,3,7,747
9930,2886,10312,78,10,63,0,1,486
9931,8332,99151,79,7,72,0,2,379
9932,2471,95697,61,16,55,0,1,114
9933,20864,84022,61,22,94,0,2,216
9934,6721,36510,84,10,36,0,6,286
9935,2661,24152,72,17,28,2,1,345
9936,2337,18943,65,31,52,0,1,468
9937,4819,74730,61,18,84,0,6,421
9938,7284,44605,91,35,45,0,7,436
9939,8434,44216,71,24,36,0,2,72
9940,8640,33402,109,7,66,0,4,71
9941,5881,86812,73,1,11,0,3,45
9942,2810,26790,71,4,41,0,1,340
9943,2859,98879,73,14,33,1,1,108
9944,18939,21911,67,16,34,0,2,705
9945,24338,73692,67,1,10,0,2,24
9946,3075,65017,81,8,16,4,1,301
9947,6165,36143,88,12,54,0,6,653
9948,17738,65348,110,35,58,0,2,134
9949,7298,74069,63,33,81,2,2,275
9950,3649,19013,95,1,58,0,1,456
9951,7451,49866,107,6,63,0,8,770
9952,5143,39268,66,30,96,1,9,188
9953,5609,44705,71,21,63,0,6,148
9954,2840,72486,80,3,99,1,1,962
9955,8807,26864,78,18,12,0,2,374
9956,9552,97732,79,0,70,0,2,289
9957,9032,41652,82,24,21,0,2,157
9958,8738,91890,107,30,28,0,7,156
9959,11064,29484,93,19,51,0,2,446
9960,16473,22828,106,11,54,0,2,508
9961,7281,76066,103,12,43,0,3,494
9962,7863,11997,72,9,28,0,2,732
9963,2969,46131,74,27,28,0,1,355
9964,22235,80355,187,24,92,1,2,897
9965,2476,54831,61,7,45,0,1,136
9966,2872,79681,73,20,93,0,1,9
9967,5167,30376,66,26,16,0,6,316
9968,11315,11885,101,18,39,0,2,484
9969,8414,72258,105,8,50,0,4,12
9970,11955,71587,99,1,74,0,2,133
9971,32677,39393,121,11,61,0,2,491
9972,3589,30944,92,27,46,0,1,348
9973,7377,64788,69,16,42,0,2,331
9974,4358,54346,118,18,91,0,1,101
9975,4636,26802,66,7,43,1,5,316
9976,16699,81400,104,6,19,0,2,499
9977,12743,99583,64,35,85,0,2,99
9978,20096,92766,71,17,15,0,2,379
9979,5384,30514,72,3,87,2,6,154
9980,13891,70725,70,2,0,0,2,336
9981,4938,76283,61,9,99,0,6,292
9982,6827,48404,103,2,75,2,6,2
9983,2273,14410,73,14,1,4,1,801
9984,13226,76697,190,20,78,0,4,1398
9985,2435,13149,72,28,64,0,1,345
9986,2514,43860,65,15,58,0,1,156
9987,27440,84306,137,16,37,0,2,863
9988,11072,58971,94,12,75,1,2,318
9989,5426,23105,69,15,21,0,3,331
9990,10377,14586,95,1,69,0,2,579
9991,14195,86355,118,0,86,0,2,285
9992,6431,21238,95,11,38,4,4,456
9993,2319,14660,61,14,97,0,1,396
9994,2915,83218,72,6,42,0,1,245
9995,3457,57009,91,13,89,0,1,245
9996,8598,38113,73,4,34,0,2,203
9997,16531,75526,103,26,68,1,2,494
9998,6218,51944,156,12,96,0,1,748
9999,19079,42754,65,5,56,4,2,279
10000,10248,52693,129,1,0,0,5,619
10001,10003,98192,84,2,64,1,2,403
10002,6521,72608,82,26,19,3,8,393
10003,5261,38466,68,18,5,0,8,204
10004,9114,85942,116,16,36,2,5,79
10005,25807,71210,214,8,89,1,2,1027
10006,5004,33566,63,25,56,1,4,205
10007,15558,62922,194,26,80,0,7,1121
10008,5600,68665,69,33,67,0,7,331
10009,7772,74755,195,10,10,0,1,1404
10010,16985,22497,212,15,71,0,7,1017
10011,5107,35625,65,29,56,1,3,288
10012,3176,35551,81,33,52,1,1,565
10013,5284,61542,67,33,83,0,6,321
10014,29577,87656,106,34,13,0,2,763
10015,4774,31585,70,20,81,0,9,336
10016,7427,28848,96,22,54,0,7,450
10017,6273,20836,79,25,2,0,9,193
10018,2382,68078,65,8,50,0,1,312
10019,11003,22926,93,1,99,0,2,479
10020,4624,28264,61,22,12,4,6,167
10021,7131,46366,103,29,58,0,3,741
10022,8133,32021,70,12,58,0,2,336
10023,2712,39618,68,0,55,0,1,326
10024,7703,36765,66,15,32,1,2,320
10025,2957,94362,74,21,96,0,1,195
10026,6601,61798,194,22,79,0,1,2306
10027,8409,33397,106,31,15,0,5,508
10028,16936,39411,217,4,29,2,4,1122
10029,3449,25236,89,2,26,0,1,427
10030,4884,21766,62,29,65,0,3,179
10031,12780,33514,105,33,2,0,2,265
10032,13736,16181,181,22,79,0,8,1261
10033,5876,97026,73,30,66,0,3,97
10034,23981,84365,66,14,42,0,2,316
10035,7804,70833,193,15,33,0,1,926
10036,5999,26303,165,16,47,0,1,956
10037,7444,56047,92,26,29,0,5,82
10038,2560,30027,65,13,10,0,1,312
10039,2747,83502,68,25,36,0,1,368
10040,8146,92777,68,21,83,2,2,158
10041,7356,33089,61,10,61,0,2,292
10042,4112,25030,113,16,97,4,1,542
10043,6418,84439,63,30,34,0,2,556
10044,8502,12843,111,6,47,0,3,1143
10045,13057,48804,112,1,4,1,2,537
10046,7591,16954,105,0,16,0,4,504
10047,2652,71529,73,2,35,0,1,490
10048,15512,54833,198,22,92,3,3,1396
10049,5075,23082,65,18,90,0,7,312
10050,13197,23278,68,19,2,3,2,326
10051,9220,48528,136,13,28,0,4,979
10052,5007,51523,62,8,0,0,3,297
10053,4974,48139,63,9,41,0,9,329
10054,2628,99961,66,6,54,2,1,316
10055,5555,74015,72,12,61,0,6,471
10056,5285,65096,67,16,81,0,8,321
10057,5376,30039,70,21,52,0,9,498
10058,2395,21986,63,1,9,0,1,333
10059,2721,22885,73,21,46,4,1,386
10060,9470,36121,118,7,91,0,4,1107
10061,16355,29439,146,16,10,0,2,700
10062,2489,87651,74,3,64,0,1,532
10063,4463,35541,62,15,95,0,6,567
10064,3839,70146,96,28,65,0,1,157
10065,2748,55964,69,20,0,0,1,496
10066,3157,58248,80,17,1,0,1,134
10067,4781,30361,119,28,48,1,1,373
10068,5246,28909,66,15,66,0,8,456
10069,8391,40211,106,5,98,2,6,710
10070,3567,98498,102,22,11,0,1,660
10071,9655,96520,100,30,4,2,2,720
10072,5123,93974,74,1,62,0,7,772
10073,2858,40706,71,30,96,0,1,166
10074,25390,19359,129,0,62,0,2,928
10075,10083,11828,90,18,84,0,2,571
10076,16265,85322,134,32,55,0,2,735
10077,4772,20993,133,35,90,0,1,638
10078,4759,83128,81,10,80,3,3,388
10079,5039,56267,74,3,10,0,4,355
10080,8131,93715,102,9,43,2,4,254
10081,7390,30449,92,23,47,0,3,501
10082,8940,95351,111,31,74,0,5,406
10083,8430,22982,74,20,3,0,2,47
10084,4583,22728,116,28,81,0,1,556
10085,5020,67890,63,23,26,0,3,174
10086,13295,68009,110,1,2,0,2,528
10087,8960,71943,112,8,51,0,4,305
10088,2333,25772,64,13,52,0,1,307
10089,5017,91804,62,18,32,0,9,388
10090,4834,38713,66,31,69,4,6,316
10091,8276,22277,82,29,92,0,2,590
10092,8732,51205,72,4,52,0,2,185
10093,35227,23031,148,26,76,0,2,710
10094,24709,24213,78,11,28,1,2,374
10095,4899,65953,63,21,78,0,7,302
10096,7121,73510,96,28,62,0,4,460
10097,10656,72540,88,7,3,0,2,631
10098,5426,90653,71,33,83,0,3,407
10099,2521,19637,67,34,30,0,1,333
10100,6625,59844,88,2,43,0,3,539
10101,5185,99428,64,16,25,1,5,48
10102,9415,41181,133,4,58,0,3,1361
10103,7983,36014,69,4,40,3,2,173
10104,4312,25404,112,16,4,0,1,578
10105,2957,83318,73,21,42,0,1,211
10106,3732,84376,106,2,50,0,1,879
10107,9566,53375,79,20,92,0,2,127
10108,5640,41396,70,7,7,0,3,336
10109,3719,40968,97,29,53,1,1,465
10110,2618,39904,74,2,51,0,1,470
10111,9048,10195,119,9,8,0,3,571
10112,5073,57709,125,10,26,0,1,600
10113,7805,21073,106,25,54,1,3,508
10114,8408,82800,70,12,94,0,2,442
10115,3358,77309,83,22,6,0,1,596
10116,5095,69461,64,7,61,0,6,101
10117,11124,42596,96,8,82,0,2,42
10118,6042,27105,83,12,21,0,5,904
10119,5470,24910,69,12,79,0,3,746
10120,6519,38795,82,30,41,1,3,393
10121,11469,10384,151,5,72,0,5,914
10122,5182,23338,135,2,41,1,1,939
10123,3528,31278,92,24,95,4,1,441
10124,26338,60970,110,20,10,0,2,94
10125,20314,42218,180,15,38,3,2,212
10126,3679,60804,92,16,50,0,1,213
10127,7771,21876,68,12,28,0,2,465
10128,14566,52564,122,33,28,0,2,42
10129,8277,45257,103,33,90,0,4,494
10130,13552,89498,62,19,3,2,2,446
10131,2971,83873,76,5,36,1,1,218
10132,3240,30646,81,26,26,0,1,128
10133,6282,42314,80,23,78,0,3,56
10134,5580,25180,70,21,44,0,9,235
10135,3494,35001,96,18,87,3,1,460
10136,5492,74271,136,1,79,0,1,174
10137,7341,27649,63,3,63,0,2,302
10138,17530,88107,97,27,96,0,2,469
10139,42937,64937,122,27,43,0,2,328
10140,8663,67763,107,28,10,2,9,41
10141,4916,21907,62,6,47,0,3,2
10142,3528,31278,92,24,95,4,1,441
10143,3508,20978,98,19,96,1,1,1176
10144,7908,94303,65,16,9,0,2,149
10145,8414,59828,104,25,49,0,8,499
10146,5715,84183,72,29,86,0,4,255
10147,2374,32902,64,2,52,0,1,380
10148,2980,72669,74,29,39,0,1,332
10149,5457,50044,139,16,14,0,1,667
10150,2288,93000,63,11,30,0,1,344
10151,6671,28353,183,5,81,0,1,1317
10152,11308,55511,66,4,83,0,2,316
10153,14566,52564,122,33,28,0,2,42
10154,3330,45944,83,20,4,0,1,182
10155,8593,91276,105,24,4,2,4,504
10156,5162,79317,73,21,87,0,4,809
10157,19685,51524,244,6,30,0,3,1171
10158,15762,39032,198,31,15,0,7,950
10159,9587,39266,80,22,31,0,2,384
10160,5272,37222,80,9,69,0,7,576
10161,12767,28063,189,28,90,0,5,2201
10162,34611,20090,109,10,59,0,2,523
10163,4874,92783,61,1,47,0,6,6
10164,26200,68507,110,5,29,0,2,140
10165,10963,55687,276,33,91,0,1,1324
10166,3094,20954,78,15,27,0,1,534
10167,2450,82695,62,10,39,0,1,217
10168,7901,11112,113,35,83,0,5,1258
10169,9880,36576,125,11,73,1,3,113
10170,5568,53997,69,26,3,0,3,345
10171,2520,56228,65,4,79,0,1,276
10172,7949,63688,99,28,93,0,6,475
10173,4686,58089,118,31,83,0,1,566
10174,2863,41077,71,3,14,0,1,82
10175,17816,60192,220,17,87,0,7,1056
10176,29589,82762,108,29,74,0,2,777
10177,12341,72503,106,29,99,0,2,295
10178,2590,18746,68,21,93,0,1,326
10179,4200,20263,63,31,2,0,7,373
10180,5089,62474,63,20,63,0,5,112
10181,4785,37971,68,16,12,0,7,199
10182,5686,63143,71,31,85,0,3,340
10183,14070,79739,127,0,71,0,2,677
10184,27937,13624,117,4,11,0,2,561
10185,3674,84814,90,25,60,0,1,512
10186,9102,26049,118,17,6,0,6,121
10187,30104,83175,94,15,7,0,2,848
10188,5780,51066,74,23,0,0,8,787
10189,4920,21366,63,20,47,0,3,302
10190,16068,70140,199,25,15,0,7,955
10191,5489,50943,139,18,14,0,1,667
10192,5714,23726,74,1,83,0,9,355
10193,3011,77912,76,5,40,0,1,444
10194,2659,52360,87,4,4,3,1,420
10195,21569,23909,119,21,86,0,2,571
10196,3978,39101,99,34,24,0,1,167
10197,2619,26094,67,16,84,0,1,2
10198,2599,45181,65,21,68,0,1,312
10199,2938,96765,72,28,61,0,1,216
10200,5670,83086,71,1,43,3,3,320
10201,2996,51199,74,19,52,0,1,355
10202,8658,62464,109,23,45,0,4,400
10203,11790,25251,66,13,43,0,2,316
10204,8229,60676,109,5,63,0,3,298
10205,3090,30949,90,7,79,0,1,648
10206,5060,49669,138,23,76,0,1,570
10207,5039,82940,63,12,56,0,3,332
10208,2523,16244,68,25,85,0,1,623
10209,12692,40117,108,6,55,0,2,750
10210,7599,52113,97,14,85,0,6,465
10211,2554,22538,64,6,67,0,1,423
10212,5295,50200,135,23,98,0,1,637
10213,5595,74454,71,14,29,0,3,340
10214,3939,60021,99,12,28,0,1,882
10215,5096,27940,65,21,3,1,4,27
10216,2839,33252,71,20,4,0,1,407
10217,2640,77299,66,11,71,0,1,151
10218,5365,62808,66,33,37,0,4,211
10219,4655,30383,119,32,25,0,1,803
10220,5457,50044,139,16,14,0,1,667
10221,35900,25285,114,12,84,0,2,547
10222,16909,65620,213,16,0,0,4,766
10223,6807,32787,86,3,86,0,7,568
10224,6689,56980,84,4,70,0,7,599
10225,6837,51859,171,0,21,0,1,1003
10226,2248,24910,63,7,63,1,1,347
10227,2179,93103,63,23,90,0,1,544
10228,8007,16984,112,12,93,0,3,537
10229,12275,52135,156,6,86,0,9,430
10230,16261,60646,134,31,42,0,2,643
10231,9521,27769,121,24,78,0,6,123
10232,13438,69693,112,34,62,1,2,537
10233,29037,89085,113,0,16,0,2,542
10234,10209,43736,128,0,88,0,3,614
10235,4860,39429,62,12,6,0,9,102
10236,20700,30818,64,9,17,0,2,460
10237,8663,42169,83,18,90,1,2,398
10238,2325,61905,63,6,75,0,1,302
10239,4762,16656,63,11,53,1,9,302
10240,8295,73556,104,31,4,0,9,497
10241,4260,47746,106,9,4,0,1,246
10242,5391,21440,135,7,19,0,1,972
10243,22647,27504,91,26,45,0,2,436
10244,9155,63931,127,3,93,0,3,804
10245,2392,98626,65,11,62,0,1,361
10246,7764,58419,191,29,6,0,1,202
10247,6333,71737,79,7,79,0,4,338
10248,21423,45408,65,9,31,0,2,312
10249,4566,78167,66,27,28,0,3,475
10250,7756,97592,65,10,7,0,2,312
10251,7200,54465,66,16,77,0,2,316
10252,5528,36088,72,16,31,0,9,345
10253,22758,80540,63,27,74,0,2,65
10254,6191,11138,199,4,29,3,1,955
10255,8029,96869,101,25,97,0,3,628
10256,7596,59847,192,28,62,0,1,921
10257,7507,60920,64,10,61,0,2,231
10258,4678,83102,116,15,35,0,1,443
10259,7589,42303,69,30,97,0,2,331
10260,5746,61990,72,21,47,0,9,48
10261,5418,43054,68,5,41,0,4,326
10262,8500,79153,106,12,5,0,7,508
10263,5116,95427,65,2,85,0,5,442
10264,5000,43723,66,31,61,3,7,316
10265,4307,73345,107,7,62,0,1,513
10266,5380,55350,67,0,13,0,9,321
10267,7627,36084,99,3,9,1,7,152
10268,9817,93119,139,9,22,0,6,1000
10269,2626,41990,66,23,19,0,1,316
10270,2360,45719,65,14,5,0,1,468
10271,9080,33897,114,15,67,0,8,539
10272,3792,97212,93,28,61,0,1,360
10273,13110,73597,114,5,8,5,2,485
10274,4818,73858,71,26,80,0,9,511
10275,4571,79453,115,11,47,0,1,242
10276,2319,86285,64,31,53,0,1,632
10277,9264,55837,117,16,35,0,9,741
10278,5557,83576,69,35,72,0,5,331
10279,6366,44368,80,5,72,0,3,384
10280,6889,67722,63,6,12,0,2,302
10281,2659,64987,66,17,90,0,1,182
10282,10978,68158,139,28,87,1,4,253
10283,18569,32756,93,18,67,0,2,381
10284,5137,78460,64,3,93,0,4,203
10285,6265,89734,84,18,25,1,4,481
10286,5285,65096,67,3,81,3,8,321
10287,8169,40803,71,8,19,3,2,122
10288,3452,65773,89,24,35,4,1,245
10289,5069,50363,63,24,40,0,8,12
10290,5504,70299,73,18,45,0,5,350
10291,5500,44019,138,5,60,0,1,165
10292,13021,80557,223,26,40,5,7,1605
10293,7892,29215,67,7,15,0,2,327
10294,5028,17744,67,21,85,0,8,80
10295,14428,70547,68,2,82,0,2,326
10296,7714,13154,102,0,42,0,4,489
10297,2742,32437,69,25,96,0,1,331
10298,2435,64341,61,4,81,0,1,79
10299,2736,78889,68,0,84,0,1,51
10300,12741,73054,106,34,36,1,2,419
10301,5288,28884,72,27,9,1,3,518
10302,2541,86069,71,12,37,0,1,511
10303,2824,48008,73,33,55,4,1,137
10304,2745,45191,69,18,34,0,1,330
10305,10089,63657,128,1,26,0,7,614
10306,12269,60774,154,13,7,0,5,739
10307,3105,97234,78,13,39,0,1,317
10308,5159,44072,74,2,42,0,9,831
10309,6408,49988,84,6,37,5,5,566
10310,2810,26790,71,4,41,0,1,340
10311,8323,97245,70,29,29,0,2,4
10312,7868,24887,68,33,6,0,2,326
10313,5504,22012,73,18,45,0,5,350
10314,9095,37937,116,11,42,0,5,556
10315,3203,68370,80,0,45,0,1,244
10316,3241,33701,88,14,22,3,1,460
10317,3969,49544,101,3,29,0,1,0
10318,14895,48081,188,31,12,0,5,881
10319,11624,94092,113,32,66,0,2,813
10320,3402,57428,85,34,40,1,1,414
10321,2646,23170,71,21,67,0,1,340
10322,4637,31047,68,7,81,1,3,352
10323,2831,70037,70,6,61,0,1,409
10324,2758,65794,69,10,14,1,1,277
10325,10928,74965,90,20,93,0,2,58
10326,7736,14255,112,6,37,3,7,78
10327,8439,22454,110,5,75,2,3,556
10328,7437,86863,92,27,26,0,3,441
10329,8114,30595,69,22,36,0,2,446
10330,9875,29598,87,2,70,0,2,150
10331,9414,20455,84,14,40,2,2,564
10332,12556,88768,70,34,10,0,2,504
10333,5463,44305,67,33,39,0,9,214
10334,7764,58419,191,17,6,3,1,202
10335,4726,13037,124,28,49,0,1,839
10336,4903,22700,66,19,29,0,8,469
10337,4212,10097,110,17,69,0,1,218
10338,15272,40571,100,19,56,2,2,361
10339,3139,31177,79,7,28,0,1,905
10340,4297,66331,107,0,74,0,1,513
10341,2276,55203,69,34,13,1,1,624
10342,15487,69161,129,24,50,0,2,441
10343,4801,18107,62,29,11,0,8,297
10344,6689,56980,84,33,70,0,7,599
10345,2731,43386,68,13,79,0,1,315
10346,3527,59496,88,22,64,0,1,189
10347,15512,54833,198,22,92,3,3,1396
10348,8836,63909,112,24,50,0,8,206
10349,11797,91469,100,11,89,2,2,418
10350,16589,59414,140,34,56,0,2,65
10351,7409,80415,62,24,15,0,2,281
10352,5338,48696,66,21,31,0,6,48
10353,7840,58414,210,7,24,2,1,1008
10354,4767,36680,72,2,12,0,9,345
10355,2854,34807,73,8,90,0,1,472
10356,13523,10563,121,20,10,0,2,109
10357,8337,74460,69,3,25,0,2,331
10358,12759,68351,107,16,90,0,2,725
10359,5178,66943,65,33,10,1,7,53
10360,7199,63328,89,7,19,2,9,427
10361,7920,89284,67,7,31,3,2,321
10362,7638,66106,95,10,25,1,4,250
10363,5270,78115,65,1,12,0,4,255
10364,15190,21218,71,4,64,4,2,839
10365,21903,22254,79,22,75,0,2,125
10366,3237,60244,83,3,72,3,1,326
10367,31410,28013,266,25,30,0,2,1276
10368,7469,80907,199,10,17,0,1,1956
10369,5043,35832,65,1,44,0,7,177
10370,5578,27756,71,6,52,0,8,735
10371,5205,53614,65,25,70,1,5,725
10372,8396,50904,115,18,80,1,3,552
10373,2580,46900,66,13,59,0,1,316
10374,8500,79708,119,1,58,0,7,856
10375,4777,61810,62,15,80,0,3,297
10376,2726,31385,69,31,5,0,1,68
10377,3237,46115,90,19,91,0,1,659
10378,4299,44388,113,10,74,1,1,496
10379,15435,84581,96,25,50,0,2,4
10380,12547,32857,105,17,15,0,2,504
10381,4863,52728,127,34,34,1,1,609
10382,4727,98990,127,24,58,0,1,609
10383,3102,31841,78,24,11,0,1,126
10384,32861,49889,118,8,11,0,2,201
10385,13575,48534,115,29,79,1,2,552
10386,5453,33818,72,6,34,4,3,341
10387,4893,25572,65,0,30,0,3,312
10388,7451,27056,107,6,63,0,8,770
10389,4889,42536,63,30,57,0,6,375
10390,2436,48875,61,20,9,0,1,1
10391,7595,20538,104,25,64,0,7,499
10392,10395,12470,95,22,59,0,2,337
10393,2759,92296,69,4,65,0,1,331
10394,32613,45173,268,20,57,0,2,1286
10395,11154,31409,93,10,50,0,2,381
10396,20714,81377,203,20,66,0,2,2027
10397,5021,69678,126,21,39,0,1,306
10398,20294,30324,73,3,74,0,2,525
10399,8310,67541,104,10,45,0,6,203
10400,4471,83095,135,18,14,0,1,972
10401,19511,40625,70,28,26,0,2,491
